Navigation type,Title,Is enabled,URL                                                                                                                                         ,Comment
People,Australia Family Notices,1,https://trove.nla.gov.au/newspaper/result?q=%(given)s+%(surname)s&exactPhrase=&anyWords=&notWords=&requestHandler=&dateFrom=&dateTo=&l-advcategory=Family+Notices&sortby=,
